Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Total QMIs,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Survey Quarter,Annual Starts,Annual Closings,Quarterly Starts,Quarterly Closings,Excavation Count,Survey Stakes Count,Street Paving Count,Streets In Count,Vacant Developed Lot Count,Vacant Land Count,Under Construction Count,Finished Vacant Count,Models Count,Occupied Count,Future Inventory Count,VDL Months of Supply,Inventory Months of Supply,Finished Vacant Months of Supply,Profile Available,Active Adult,Zip Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001QNIECA4,Cresleigh Ranch/Magnolia Station,Cresleigh Homes,,Active,,,Detached,Single-Family,8850,,78x100,3/18/2023,,81,72,9,4,9/3/2025,2.41,-0.33,1,1.42,2293,3731,2993,693000,865000,773200,9/3/2025,4,,Closing Cost w/ Preferred Lender,4,,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.6,,,(916) 333-1919,https://cresleigh.com/magnolia-station/,,6BA25BE8-DAAD-4E2B-8913-94138C7FB033,2025Q3,12,20,0,3,0,0,0,0,0,0,5,2,3,71,0,0,6,1.2,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55631,-121.22176
aAf3x000001QNSVCA4,Estates at Newport,Seeno Homes,,Active,,,Detached,Single-Family,5500,,55x100,10/1/2022,,159,62,97,,10/15/2025,1.68,3.67,1.83,1.5,2105,3123,2716,731000,874000,807000,10/15/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,1.5,,Final Price,0,,,,,,(925) 440-3055,http://www.discoveryhomes.com/west-sacramento-ca/the-estates-at-newport,,84D67196-C1D2-4F19-9B7C-6D4B942C4772,2025Q3,26,16,5,0,0,0,46,0,23,0,20,4,4,62,46,10.6,21,3,TRUE,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Stonegate Elementary School,6,Stonegate Elementary School,6,River City High School,7,West Sacramento,38.54786,-121.51609
aAf3x000001QNcDCAW,RiverView,Reynen & Bardis Homes,,Active,,,Detached,Single-Family,5000,50,50x100,6/17/2023,,140,18,122,6,9/8/2025,0.67,0,0,0.25,1895,3388,2749,735086,869990,661011.5,9/8/2025,,40000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,,10000,Flat,165,,,1.25,mello roos,,(916) 437-4337,https://www.rbhomes.com/communities/riverview/,,BBDD0500-3085-4ED4-9C95-8F5D3BB92E11,2025Q3,1,9,1,1,0,0,0,0,2,0,1,5,4,18,0,24,13.3,6.7,TRUE,Non Active Adult,95683,Rancho Murieta,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Cosumnes River Elementary School,8,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,East Sacramento County,38.48926,-121.07484
aAf3x000001QOlNCAW,Preserve at Folsom Ranch/Oak Trails,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,4700,,47x100,9/2/2023,,100,45,55,3,10/3/2025,1.78,1.33,1.17,1.5,2655,3369,3017,799995,935995,878245,10/3/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,15000,Flat,121,,,1.79,,,(844) 790-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Preserve-at-Folsom-Ranch/Oak-Trails,3497,1817C61B-8E23-4535-85DF-47C24ACA9532,2025Q3,23,27,1,3,0,0,0,0,37,0,18,5,2,38,0,19.3,11.1,2.2,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62228,-121.13376
aAf3x000001QOmLCAW,Preserve at Folsom Ranch/Heritage Trails,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,6600,,60x100,9/2/2023,,110,65,45,3,10/3/2025,2.57,0.67,1,2,2539,3788,3366,1032995,1177995,1118495,10/3/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,,15000,Flat,121,,,1.74,,,(844) 790-5263,https://www.tollbrothers.com/luxury-homes-for-sale/California/Preserve-at-Folsom-Ranch/Heritage-Trails,3497,B8D5FD45-9576-4D48-992D-3B058F49C6C8,2025Q3,36,41,8,8,0,0,0,0,31,0,22,4,2,51,0,10.3,8.2,1.2,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62204,-121.13144
aAf3x000001QPscCAG,Villas at The Preserve,KB Home,,Active,,,Detached,Single-Family,5000,,,10/20/2023,,193,103,90,4,9/15/2025,4.45,0.33,3.33,5.42,1552,2802,2198,478990,590990,522127.5,10/21/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,144,,,1.8,,Temporarily Sold Out,(916) 299-9330,https://www.kbhome.com/new-homes-sacramento/villas-at-the-preserve?utm_source=bdx&utm_medium=listing&utm_division=Sacramento&utm_community=Villas%20at%20The%20Preserve,,55C2F8AF-F4DD-4418-8E5D-F87DE2B64916,2025Q3,73,54,8,17,0,0,33,0,54,0,18,10,3,75,33,8.9,6.9,2.2,TRUE,Non Active Adult,95843,Antelope,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,Arthur S. Dudley Elementary School,4,Wilson C. Riles Middle School,5,Center High,7,Antelope,38.71012,-121.38708
aAf3x000001QQAECA4,Canyon at The Ranch,K. Hovnanian Homes,,Active,The Ranch,K. Hovnanian Homes,Detached,Single-Family,5200,,105x67,6/17/2023,,114,74,40,9,10/7/2025,2.64,0.67,1.67,2.08,2080,2752,2285,615990,680990,491176.88,10/13/2025,2.99,,Other,,,Other,2,,Base Price,40,,,1.05,,,(916) 237-9080,https://www.khov.com/new-construction-homes/california/rancho-cordova/canyon-at-the-ranch/,5580,ACCBA00D-1406-43C1-AAB6-C82E6D4DA1AD,2025Q3,33,38,6,5,0,0,0,0,27,0,7,3,2,75,0,9.8,3.8,0.9,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.5505,-121.22391
aAf3x000001QTbuCAG,Verrado II at Solaire,Beazer Homes,,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,5000,,"5,000",5/13/2023,,63,62,1,,9/16/2025,2.18,2,2,2.5,1899,2465,2189,626990,649990,638656.67,9/16/2025,,15000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Final Price,0,,,1.17,,,(916) 990-9803,https://www.beazer.com/sacramento-CA/verrado-ii-at-solaire/?LeadSourceID=4&utm_campaign=aggregator&utm_source=NewHome Source&utm_medium=listing,3526,48E09A26-C88B-4302-B0FD-3A12B7CE5B64,2025Q3,22,30,0,6,0,0,0,0,0,0,0,1,0,62,0,0,0.4,0.4,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.77436,-121.39858
aAf3x000001QUZbCAO,Wildhawk North/Trailhead,Taylor Morrison,,Active,,,Detached,Single-Family,3600,,36x100,1/7/2023,,230,99,131,4,10/24/2025,2.92,1,0.83,1.33,2188,2437,2307,580999,614999,598249,10/24/2025,,25000,Closing Cost w/ Preferred Lender,,25000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.86,,,(916) 685-1808 »,https://www.taylormorrison.com/ca/sacramento/sacramento/trailhead-at-wildhawk-north,,5E3B55F3-B1CD-4F27-8675-D1531A8D610C,2025Q3,26,27,10,5,0,0,0,0,130,0,10,2,3,86,0,60,6.7,0.9,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School,8,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.48124,-121.32144
aAf3x000001QXHGCA4,Crowne Point/Woods,Tim Lewis Communities,,Active,,,Detached,Single-Family,9000,90,"9,400",2/3/2024,,55,32,23,9,9/11/2025,1.64,1.67,1.83,2.17,2459,4080,3223,1004500,1214500,1118715,9/18/2025,2.5,,Closing Cost w/ Preferred Lender,,,Options/Upgrades,,15000,Flat,120,,,1.05,,,(916) 787-9495,https://www.timlewis.com/communities/the-woods-at-crowne-point/,,9B3135C4-C879-4484-8C4E-22BBBF3EFD56,2025Q3,20,19,3,8,0,0,0,0,12,0,12,6,2,23,0,7.2,12.6,3.8,TRUE,Non Active Adult,95677,Rocklin,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Loomis Union Elementary School District,,,,,Del Oro High School,10,Auburn / Granite Bay,38.79742,-121.19677
aAf3x000001QXMFCA4,Northbrook at Fiddyment,JMC Homes,,Active,Fiddyment Farm,Wells Fargo Bank,Detached,Single-Family,5250,,50x105,5/6/2023,,129,128,1,,9/26/2025,4.41,1.67,2.33,3.75,1501,1503,1502,599990,599990,599990,9/26/2025,,10000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.6,,,(916) 724-4372,https://www.jmchomes.com/communities/northbrook-fiddyment-farm,4723,BDFC90D3-D64F-4C80-9F97-05AAD52B995D,2025Q3,30,59,1,8,0,0,0,0,0,0,0,4,0,125,0,0,0.8,0.8,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Fiddyment Farm,6,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.80255,-121.352
aAf3x000001QYeSCAW,Velare at Twelve Bridges,LGI Homes,,Active,Twelve Bridges,"Placer Holdings, Inc.",Detached,Single-Family,6000,,60x100,8/26/2023,,160,95,65,,7/23/2025,4.1,2.33,2.17,2.08,1223,1802,1512,464900,592900,517900,10/5/2025,,,Closing Cost w/ Preferred Lender,,,Closing Cost w/ Preferred Lender,,,Base Price,99,,,,"1.9 total tax rate, mello roos included in this amount",,(866) 890-8024,https://www.lgihomes.com/california/sacramento/twelve-bridges,3425,FC351387-0468-4CE0-A658-5ADD7A5728D5,2025Q3,17,30,1,2,0,0,0,0,37,0,0,21,0,102,0,26.1,8.4,8.4,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.85544,-121.288
aAf3x000001QYqLCAW,Aurora Heights at Twelve Bridges,KB Home,,Active,Twelve Bridges,"Placer Holdings, Inc.",Detached,Single-Family,1855,35,35x53,11/30/2023,,111,102,9,4,9/16/2025,4.68,7,6.67,5.08,1373,1803,1612,445950,489990,464150,9/30/2025,,,No Incentives Confirmed,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,162,,,1.06,,,(916) 295-6010,https://www.kbhome.com/new-homes-sacramento/aurora-heights-at-twelve-bridges,3425,3DFCC9E7-3D0C-4AE2-8B5D-9FC34831BF75,2025Q3,53,58,15,12,0,0,0,0,110,0,21,4,3,76,0,24.9,5.8,0.8,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.85841,-121.29385
aAf3x000001QYqhCAG,Westbourne at The Grove,KB Home,,Active,,,Detached,Single-Family,4000,,"4,300",11/17/2023,,123,115,8,3,9/28/2025,5.08,0.33,2.67,4.17,1552,2124,1793,600870,798610,677095,9/28/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.05,,,(916) 642-8590 / 916-640-,https://www.kbhome.com/new-homes-sacramento/westbourne-at-the-grove?utm_source=bdx&utm_medium=listing&utm_division=Sacramento&utm_community=Westbourne%20at%20The%20Grove,,D7695287-C8DC-47DF-A08C-CBFB3C5FF8F2,2025Q3,64,80,7,16,0,0,0,0,0,0,7,7,3,106,0,0,2.5,1.1,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38479,-121.39705
aAf3x000001QZEKCA4,Wildflower at Winding Creek,Woodside Homes,,Active,Winding Creek,Anthem United,Detached,Single-Family,7400,,,12/9/2023,,97,72,25,1,10/24/2025,3.16,2,2,2.67,,3217,2300,762990,851990,653592,10/24/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.71,,,(877) 590-4458,https://www.woodsidehomes.com/findmyhome/northern-california/roseville/wildflower-at-winding-creek,5513,5581CB5D-864D-44C3-9488-A41E8B46A528,2025Q3,38,41,9,12,0,0,0,0,17,0,16,2,2,60,0,5.4,5.9,0.6,TRUE,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.79986,-121.38063
aAf3x000001QZhlCAG,Cortese at Vineyard Parke,Lennar,,Active,,,Detached,Single-Family,5000,,,6/3/2023,,160,155,5,2,10/23/2025,5.34,2.33,4.33,4.17,2107,2776,2425,677990,723490,703490,10/23/2025,,10000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,,,Other,0,,,1.05,,,(916) 740-9426,https://www.lennar.com/new-homes/california/sacramento/sacramento/cortese-at-vineyard-parke,,B87CA5B3-F481-41C1-B5E9-9AFA9773AD62,2025Q3,36,58,0,18,0,0,0,0,0,0,4,9,6,141,0,0,3.9,1.9,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49214,-121.37236
aAf3x000001Qct3CAC,Hayworth at The Grove,KB Home,,Active,,,Detached,Single-Family,5775,,55x105,1/26/2024,,90,83,7,2,9/28/2025,4.09,2.33,3.17,2.67,2002,3061,2481,687495,795135,733380,9/30/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.05,,,(916) 647-5625,https://www.kbhome.com/new-homes-sacramento/hayworth-at-the-grove,,FFB4FB23-7BB7-4C45-9305-6D4228C50CA1,2025Q3,30,66,1,11,0,0,0,0,0,0,0,9,0,81,0,0,1.6,1.6,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.39016,-121.39205
aAf3x000001Qct8CAC,Fairfax at The Grove,KB Home,,Active,,,Detached,Single-Family,4725,,45x105,1/26/2024,,125,101,24,5,9/28/2025,4.98,0.67,3,4.25,1550,2713,2150,593775,737980,666308,10/21/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.05,,,(916) 647-5965,https://www.kbhome.com/new-homes-sacramento/fairfax-at-the-grove,,A3C8108A-B359-4C0E-AB60-32403989D19A,2025Q3,71,81,15,6,0,0,0,0,1,0,18,10,3,93,0,0.2,4.6,1.5,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.39005,-121.39263
aAf3x000001QdJeCAK,Magnolia Village,Williams Homes,,Active,,,Attached,Townhomes,,,,5/1/2024,,32,27,5,7,10/23/2025,1.51,3,2.67,2.08,1494,1714,1604,423945,444990,434467.5,10/23/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2.5,,Base Price,351,,,1.76,,Townhomes,(800) 701-9857,https://www.williamshomes.com/new-home-communities/northern-california-sacramento/magnolia-village,,F2032351-6B1D-4315-B329-FEAFB885F39B,2025Q3,16,17,8,6,0,0,0,0,0,0,8,5,2,17,0,0,10.6,3.5,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Creekside Oaks Elementary School,3,Glen Edwards Middle School,5,Lincoln High School,6,Lincoln,38.89266,-121.31
aAf3x000001Qe53CAC,Celedon at Pradera Ranch,Lennar,,Active,,,Detached,Single-Family,4800,,,8/11/2023,,111,109,2,,9/22/2025,4.24,0,0.33,3.67,1765,2966,2269,606990,727990,655740,8/20/2025,,,No Incentives Confirmed,,,No Incentives Confirmed,,,Other,0,,,1.05,,,(209) 843-3185,https://www.lennar.com/new-homes/california/sacramento/rancho-cordova/celedon-at-pradera-ranch,,DD711C24-3F7B-43BF-AC95-983455070CD4,2025Q3,14,43,0,1,0,0,0,0,0,0,0,5,0,106,0,0,1.4,1.4,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55435,-121.1977
aAf3x000001QeDXCA0,Park at Granite Bay,Woodside Homes,,Active,,,Detached,Single-Family,8058,,56x105x66,6/22/2024,,55,20,35,1,10/6/2025,1.28,2,1.5,1.25,2660,3948,3267,1013990,1248990,1137740,10/6/2025,,20000,Closing Cost w/ Preferred Lender,,,Options/Upgrades,2,,Final Price,273,,,1.05,,,(877) 590-4395,https://www.woodsidehomes.com/findmyhome/northern-california/granite-bay/the-park-at-granite-bay,,82884D76-F8A6-4B8D-9299-AA4FE986EA9E,2025Q3,3,11,0,5,0,0,0,0,35,0,2,3,2,13,0,140,7.6,3.3,TRUE,Non Active Adult,95661,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Maidu Elementary School; Excelsior Elementary School,8; 7,Olympus Junior High School,9,Granite Bay High School,10,Roseville,38.72614,-121.22675
aAf3x000001QeGRCA0,Cottages at The Preserve,KB Home,,Active,,,Detached,Single-Family,4500,,"3,100",4/6/2024,,70,68,2,1,9/16/2025,3.88,1,2,3.67,1537,1824,1669,477330,513025,500166.33,9/16/2025,,5000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Base Price,144,,,1.8,,,(916) 680-6520,https://www.kbhome.com/new-homes-sacramento/cottages-at-the-preserve?utm_source=bdx&utm_medium=listing&utm_division=Sacramento&utm_community=Cottages%20at%20The%20Preserve,,621E7430-6683-4226-81C6-2760F0105E38,2025Q3,38,56,1,15,0,0,0,0,0,0,8,0,1,61,0,0,1.9,0,TRUE,Non Active Adult,95843,Antelope,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,Arthur S. Dudley Elementary School,4,Wilson C. Riles Middle School,5,Center High,7,Antelope,38.71011,-121.38782
aAf3x000001Qed1CAC,Highland at The Grove,KB Home,,Active,,,Detached,Single-Family,4500,,"5,000",11/4/2023,,167,108,59,4,9/29/2025,4.68,1.33,2.67,4.08,1429,1824,1663,539990,593990,568990,10/21/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.9,,,(916) 647-5950,https://www.kbhome.com/new-homes-sacramento/highland-at-the-grove,,97BB8EB5-C826-4D97-B274-6CD68045D067,2025Q3,63,65,11,10,0,0,0,0,40,0,11,12,2,102,0,7.6,4.6,2.2,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38348,-121.39824
aAf3x000001QedFCAS,Vibrance at Solaire,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,3700,,"4,000",1/20/2024,,88,78,10,3,9/30/2025,3.79,2.33,3.17,4.17,2023,2393,2212,622088,698362,659164,10/13/2025,4,,Other,6,,Closing Cost w/ Preferred Lender,,12000,Flat,0,,,1.09,,,(916) 907-2372,https://www.tripointehomes.com/ca/sacramento/vibrance-at-solaire/,3526,58FAE221-3627-4CA5-896A-505B22B71313,2025Q3,40,47,3,6,0,0,0,0,0,0,9,3,3,73,0,0,3.8,0.8,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Barbara Chilton Middle School,7,West Park High,8,Roseville,38.76686,-121.38821
aAf3x000001QegpCAC,Kindred at Sierra Vista,Anthem United,,Active,Sierra Vista (CA),,Detached,Single-Family,3500,,,10/7/2023,,159,84,75,,9/7/2025,3.61,1.67,2.83,3.42,1840,3272,2379,585990,797490,684775.71,9/7/2025,,10000,Closing Cost w/ Preferred Lender,,5000,Closing Cost,2,,Base Price,0,,,1.15,,,(916) 462-6884,https://anthemproperties.com/property/kindred-at-sierra-vista/,3498,2B97D102-C0CE-428E-B88E-A16C585FBBDD,2025Q3,46,47,11,11,0,0,0,0,63,0,19,6,5,66,0,16.4,7.7,1.5,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75903,-121.375
aAf3x000001QejBCAS,Paseos at Carmichael,Homes by Towne,,Active,,,Detached,Single-Family,4500,,45x100,12/2/2023,,46,17,29,8,10/10/2025,0.75,1.67,1,1.17,1143,1938,1497,568000,625500,591166.67,10/10/2025,,,,,,,,,,,,,,,,916-262-8800,https://homesbytowne.com/california/the-paseos-at-carmichael,,B900A872-8928-42D6-AED9-20983E60B747,2025Q3,22,10,5,1,0,0,0,0,6,0,16,12,0,11,0,3.3,33.6,14.4,TRUE,Non Active Adult,95608,Carmichael,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,San Juan Unified School District,Carmichael Elementary School,3,John Barrett Middle School,5,Del Campo High School,5,Carmichael / Fair Oaks,38.63772,-121.31121
aAf3x000001Qep6CAC,Pinnacle at Solaire,Beazer Homes,,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,4000,,"3,825",1/2/2024,,120,55,65,2,9/15/2025,2.66,3.67,2.17,2.83,1564,2724,2170,540990,645990,593990,9/15/2025,,25000,Closing Cost w/ Preferred Lender,,25000,Closing Cost w/ Preferred Lender,2,,Final Price,0,,,1.15,,,(916) 303-7507,https://www.beazer.com/sacramento-CA/pinnacle-at-solaire/?LeadSourceID=4&utm_campaign=aggregator&utm_source=NewHome%20Source&utm_medium=listing,3526,14ECE314-8BB2-4F77-973E-9374EA923B69,2025Q3,24,35,4,8,0,0,0,0,57,0,4,4,3,52,0,28.5,3.8,1.4,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76519,-121.39146
aAf3x000001QfKXCA0,Esquire at Folsom Ranch,KB Home,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,4725,,45x105,3/2/2024,,153,93,60,3,10/7/2025,4.79,3,3.33,4.83,1652,2777,2204,653990,785990,709656.67,10/7/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Final Price,0,,,1.79,,,916-272-1325,https://www.kbhome.com/new-homes-sacramento/esquire-at-folsom-ranch,3497,844773D6-48A1-4F44-9D1F-927328BE67DC,2025Q3,66,62,19,13,0,0,0,0,55,0,26,3,2,67,0,10,6,0.6,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,,,Folsom Middle School,8,Folsom High School,10,Folsom,38.63851,-121.10663
aAf3x000001QiVrCAK,Dragonfly at Winding Creek/Express,D.R. Horton,"D.R. Horton, Inc.",Active,Winding Creek,Anthem United,Detached,Single-Family,2800,,"3,000",11/6/2023,,154,126,28,3,9/29/2025,5.47,9,7.17,6.17,1567,1631,1604,550490,553000,367830,10/25/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.06,,,(916) 742-2361,https://www.drhorton.com/california/sacramento/roseville/dragonfly-ii-at-winding-creek,5513,11F7824E-145E-4039-BD69-D1DDA469D1C2,2025Q3,63,66,10,18,0,0,0,0,22,0,12,5,2,113,0,4.2,3.5,0.9,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,,,Robert C. Cooley Middle School,7,West Park High,8,Roseville,38.80288,-121.38525
aAfPc0000008vxBKAQ,Poppy Meadows/Marigold,Beazer Homes,,Active,,,Detached,Single-Family,7600,,"5,775",1/27/2024,,35,26,9,,9/18/2025,1.3,1,0.67,0.83,2038,3101,2597,670990,810990,733490,10/18/2025,,15000,Closing Cost w/ Preferred Lender,,15000,Closing Cost w/ Preferred Lender,2,,Final Price,0,,,1.06,,,(279) 230-3552,https://www.beazer.com/sacramento-ca/poppy-meadows/marigold/plans,,BCE9684C-61F7-4902-BC1D-6BBC628B9EAF,2025Q3,6,18,0,0,0,0,0,0,11,0,0,1,0,23,0,22,0.7,0.7,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.3905,-121.4072
